Gene stable ID	Mouse gene stable ID	Mouse gene name	Gene name	Mouse orthology confidence [0 low, 1 high]	%id. target Mouse gene identical to query gene	%id. query gene identical to target Mouse gene
ENSG00000189292	ENSMUSG00000054204	Alkal2	ALKAL2	1	75	75.4967
ENSG00000166341	ENSMUSG00000036862	Dchs1	DCHS1	1	92.5409	92.7378
ENSG00000233670	ENSMUSG00000048070	Pirt	PIRT	1	78.1022	79.2593
ENSG00000124380	ENSMUSG00000001158	Snrnp27	SNRNP27	1	98.0645	98.0645
ENSG00000255819	ENSMUSG00000033027	Klrc3	KLRC4-KLRK1	0	28	19.0045
ENSG00000255819	ENSMUSG00000030167	Klrc1	KLRC4-KLRK1	0	38	23.3607
ENSG00000255819	ENSMUSG00000052736	Klrc2	KLRC4-KLRK1	0	31.3333	19.7479
ENSG00000038532	ENSMUSG00000068663	Clec16a	CLEC16A	1	89.6486	91.1197
ENSG00000135723	ENSMUSG00000014778	Fhod1	FHOD1	1	87.9725	85.5472
ENSG00000136720	ENSMUSG00000045216	Hs6st1	HS6ST1	1	97.3236	97.3236
ENSG00000133028	ENSMUSG00000069844	Sco1	SCO1	1	67.7741	71.831
ENSG00000196247	ENSMUSG00000058093	Zfp729b	ZNF107	0	49.5305	40.3828
ENSG00000196247	ENSMUSG00000021510	Zfp729a	ZNF107	0	52.1127	45.6321
ENSG00000196247	ENSMUSG00000048280	Zfp738	ZNF107	0	43.3099	46.5322
ENSG00000104863	ENSMUSG00000003872	Lin7b	LIN7B	1	98.0676	98.0676
ENSG00000172059	ENSMUSG00000020653	Klf11	KLF11	1	75	76.494
ENSG00000160951	ENSMUSG00000019464	Ptger1	PTGER1	1	85.3234	84.6914
ENSG00000140285	ENSMUSG00000027208	Fgf7	FGF7	1	94.3299	94.3299
ENSG00000071626	ENSMUSG00000069565	Dazap1	DAZAP1	1	98.2801	98.5222
ENSG00000172717	ENSMUSG00000056987	Fam71d	FAM71D	1	57.346	55
ENSG00000173456	ENSMUSG00000072476	Gm9008	RNF26	0	85.9122	87.7358
ENSG00000173456	ENSMUSG00000111409	Gm49380	RNF26	1	86.6051	88.4434
ENSG00000173456	ENSMUSG00000053128	Rnf26	RNF26	1	86.6051	88.4434
ENSG00000166167	ENSMUSG00000025217	Btrc	BTRC	1	98.6777	98.6777
ENSG00000164749	ENSMUSG00000017688	Hnf4g	HNF4G	1	89.4382	95.2153
ENSG00000141979	ENSMUSG00000045248	Med26	AC008764.1	1	76.1124	55.2721
ENSG00000105072	ENSMUSG00000052794	1700030K09Rik	C19orf44	0	48.0974	49.298
ENSG00000217555	ENSMUSG00000054400	Cklf	CKLF	1	57.8947	57.8947
ENSG00000138073	ENSMUSG00000045302	Preb	PREB	1	88.4892	88.4892
ENSG00000185507	ENSMUSG00000025498	Irf7	IRF7	1	60.2713	68.0525
ENSG00000065989	ENSMUSG00000032177	Pde4a	PDE4A	1	81.377	85.4265
ENSG00000110011	ENSMUSG00000024963	Dnajc4	DNAJC4	1	63.0522	64.3443
ENSG00000149091	ENSMUSG00000040479	Dgkz	DGKZ	1	91.0474	90.561
ENSG00000115844	ENSMUSG00000023391	Dlx2	DLX2	1	93.9024	92.7711
ENSG00000167972	ENSMUSG00000024130	Abca3	ABCA3	1	88.0869	88.0869
ENSG00000141579	ENSMUSG00000039238	Zfp750	ZNF750	1	66.9433	68.8478
ENSG00000175711	ENSMUSG00000046605	B3gntl1	B3GNTL1	1	81.7175	82.6331
ENSG00000135740	ENSMUSG00000014786	Slc9a5	SLC9A5	1	95.4241	95.2116
ENSG00000285472	ENSMUSG00000091873	Olfr732	AC134980.3	0	82.9114	85.0649
ENSG00000285472	ENSMUSG00000090874	Olfr733	AC134980.3	0	79.7468	81.8182
ENSG00000131100	ENSMUSG00000019210	Atp6v1e1	ATP6V1E1	1	98.2301	98.2301
ENSG00000172543	ENSMUSG00000024910	Ctsw	CTSW	1	67.2872	68.1941
ENSG00000127920	ENSMUSG00000032766	Gng11	GNG11	1	100	100
ENSG00000104883	ENSMUSG00000069633	Pex11g	PEX11G	1	77.5934	77.5934
ENSG00000254788	ENSMUSG00000054400	Cklf	CKLF-CMTM1	0	38.6905	42.7632
ENSG00000168298	ENSMUSG00000051627	Hist1h1e	HIST1H1E	1	94.0639	94.0639
ENSG00000042429	ENSMUSG00000031935	Med17	MED17	1	95.5453	95.8398
ENSG00000126457	ENSMUSG00000109324	Prmt1	PRMT1	1	99.7305	99.7305
ENSG00000274102	ENSMUSG00000045306	Olfr734	OR4M2	1	88.1789	88.1789
ENSG00000091656	ENSMUSG00000025255	Zfhx4	ZFHX4	1	91.2334	92.1251
ENSG00000283758	ENSMUSG00000049761	Pmis2	PMIS2	0	31.3333	48.9583
ENSG00000183706	ENSMUSG00000091873	Olfr732	OR4N4	0	82.9114	85.0649
ENSG00000183706	ENSMUSG00000090874	Olfr733	OR4N4	1	79.7468	81.8182
ENSG00000149761	ENSMUSG00000037349	Nudt22	NUDT22	1	82.1782	80.8442
ENSG00000169814	ENSMUSG00000021900	Btd	BTD	1	81.8349	84.31
ENSG00000269058	ENSMUSG00000019732	Calr3	CALR3	1	82.5521	83.4211
ENSG00000089505	ENSMUSG00000031876	Gm45711	CMTM1	0	27.6224	20.2046
ENSG00000089505	ENSMUSG00000110430	Cmtm1	CMTM1	0	24.8252	23.4323
ENSG00000076201	ENSMUSG00000036057	Ptpn23	PTPN23	1	91.2592	88.2388
ENSG00000103160	ENSMUSG00000034189	Hsdl1	HSDL1	1	87.8788	87.8788
ENSG00000198723	ENSMUSG00000040340	Tex45	TEX45	1	57.6238	58.2
ENSG00000161981	ENSMUSG00000040767	Snrnp25	SNRNP25	1	91.6667	98.374
ENSG00000173567	ENSMUSG00000067642	Adgrf3	ADGRF3	1	56.6265	61.6549
ENSG00000160161	ENSMUSG00000044006	Cilp2	CILP2	1	79.0657	78.6575
ENSG00000148735	ENSMUSG00000035818	Plekhs1	PLEKHS1	1	54.4086	53.3755
ENSG00000172500	ENSMUSG00000024911	Fibp	FIBP	1	97.2527	97.2527
ENSG00000198816	ENSMUSG00000047264	Zfp358	ZNF358	1	82.7465	82.3117
ENSG00000161980	ENSMUSG00000038628	Polr3k	POLR3K	0	99.0741	99.0741
ENSG00000149743	ENSMUSG00000047656	Trpt1	TRPT1	1	81.5686	83.5341
ENSG00000030304	ENSMUSG00000057280	Musk	MUSK	1	93.0955	90.5935
ENSG00000102057	ENSMUSG00000009731	Kcnd1	KCND1	1	94.8995	94.3164
ENSG00000145703	ENSMUSG00000021676	Iqgap2	IQGAP2	1	88.9524	88.9524
ENSG00000120659	ENSMUSG00000022015	Tnfsf11	TNFSF11	1	84.5426	84.8101
ENSG00000223953	ENSMUSG00000079592	C1qtnf5	C1QTNF5	1	93.8272	93.8272
ENSG00000142102	ENSMUSG00000062031	Pgghg	PGGHG	1	73.4057	78.4058
ENSG00000138018	ENSMUSG00000075703	Selenoi	SELENOI	1	90.6801	90.4523
ENSG00000164236	ENSMUSG00000022237	Ankrd33b	ANKRD33B	1	74.8988	76.1317
ENSG00000131373	ENSMUSG00000021884	Hacl1	HACL1	1	87.8893	87.4355
ENSG00000131373	ENSMUSG00000115022	Gm49387	HACL1	0	20.5882	85
ENSG00000176890	ENSMUSG00000025747	Tyms	TYMS	1	88.8179	90.5537
ENSG00000235718	ENSMUSG00000034739	Mfrp	MFRP	1	69.9482	69.3493
ENSG00000249115	ENSMUSG00000078762	Haus5	HAUS5	1	71.406	73.021
ENSG00000271503	ENSMUSG00000035042	Ccl5	CCL5	1	80.2198	80.2198
ENSG00000134757	ENSMUSG00000056632	Dsg3	DSG3	1	72.6727	73.1118
ENSG00000258130	ENSMUSG00000030714	Sgf29	AC106782.1	0	26.6515	39.9317
ENSG00000147003	ENSMUSG00000015401	Tmem27	CLTRN	1	83.7838	83.7838
ENSG00000088325	ENSMUSG00000027469	Tpx2	TPX2	1	78.8487	79.0604
ENSG00000100151	ENSMUSG00000116121	Pick1	PICK1	1	81.9277	64.1509
ENSG00000100151	ENSMUSG00000068206	Pick1	PICK1	1	96.1446	95.9135
ENSG00000188493	ENSMUSG00000078786	BC024978	C19orf54	1	75.4986	73.4072
ENSG00000105401	ENSMUSG00000019471	Cdc37	CDC37	1	94.9735	94.723
ENSG00000125510	ENSMUSG00000027584	Oprl1	OPRL1	1	94.0541	94.8229
ENSG00000173545	ENSMUSG00000052253	Zfp622	ZNF622	1	81.9706	82.1429
ENSG00000178951	ENSMUSG00000035011	Zbtb7a	ZBTB7A	1	86.4726	88.7522
ENSG00000100523	ENSMUSG00000037697	Ddhd1	DDHD1	1	87.8889	86.1656
ENSG00000100077	ENSMUSG00000042249	Grk3	GRK3	1	91.4244	91.4244
ENSG00000197409	ENSMUSG00000069265	Hist1h3a	HIST1H3D	0	100	100
ENSG00000158373	ENSMUSG00000114279	Hist1h2bm	HIST1H2BD	0	100	100
ENSG00000165509	ENSMUSG00000046180	4930550L24Rik	MAGEC3	0	12.5972	25.3125
ENSG00000077312	ENSMUSG00000071273	Gm5145	SNRPA	0	88.6525	89.9281
ENSG00000077312	ENSMUSG00000061479	Snrpa	SNRPA	1	96.0993	94.4251
ENSG00000149781	ENSMUSG00000024965	Fermt3	FERMT3	1	92.9535	93.2331
ENSG00000104722	ENSMUSG00000022054	Nefm	NEFM	1	84.1703	90.9198
ENSG00000082126	ENSMUSG00000079550	Mpp4	MPP4	1	83.0455	80.8868
ENSG00000124786	ENSMUSG00000021432	Slc35b3	SLC35B3	1	84.0399	81.5981
ENSG00000196208	ENSMUSG00000036523	Greb1	GREB1	1	87.8912	87.6663
ENSG00000122728	ENSMUSG00000031314	Taf1	TAF1L	1	89.54	86.3708
ENSG00000074370	ENSMUSG00000020788	Atp2a3	ATP2A3	1	91.8251	93.0636
ENSG00000171695	ENSMUSG00000045794	Lkaaear1	LKAAEAR1	0	49.5833	60.101
ENSG00000120053	ENSMUSG00000025190	Got1	GOT1	1	90.799	90.799
ENSG00000257524	ENSMUSG00000026811	St6galnac6	AL157935.2	1	93.9799	84.3844
ENSG00000234745	ENSMUSG00000091705	H2-Q2	HLA-B	0	66.2983	66.6667
ENSG00000234745	ENSMUSG00000054128	H2-T3	HLA-B	0	57.7348	54.4271
ENSG00000234745	ENSMUSG00000079507	H2-Q1	HLA-B	0	66.0221	64.9457
ENSG00000234745	ENSMUSG00000067212	H2-T23	HLA-B	0	65.7459	66.6667
ENSG00000234745	ENSMUSG00000073409	H2-Q6	HLA-B	0	60.221	66.8712
ENSG00000234745	ENSMUSG00000035929	H2-Q4	HLA-B	0	59.3923	60.7345
ENSG00000234745	ENSMUSG00000016206	H2-M3	HLA-B	0	57.7348	62.2024
ENSG00000234745	ENSMUSG00000067235	H2-Q10	HLA-B	0	64.3646	71.6923
ENSG00000234745	ENSMUSG00000037537	H2-M11	HLA-B	0	41.1602	44.4776
ENSG00000234745	ENSMUSG00000092243	Gm7030	HLA-B	0	50.8287	64.5614
ENSG00000234745	ENSMUSG00000024459	H2-M5	HLA-B	0	54.1436	56.3218
ENSG00000234745	ENSMUSG00000037334	H2-M1	HLA-B	0	43.6464	45.9302
ENSG00000234745	ENSMUSG00000073402	Gm8909	HLA-B	0	66.8508	65.7609
ENSG00000234745	ENSMUSG00000016283	H2-M2	HLA-B	0	54.1436	57.1429
ENSG00000234745	ENSMUSG00000079492	Gm11127	HLA-B	0	58.2873	56.4171
ENSG00000234745	ENSMUSG00000061232	H2-K1	HLA-B	0	66.2983	65.0406
ENSG00000234745	ENSMUSG00000073411	H2-D1	HLA-B	0	68.5083	68.5083
ENSG00000234745	ENSMUSG00000067201	H2-M9	HLA-B	0	41.1602	43.5673
ENSG00000234745	ENSMUSG00000060550	H2-Q7	HLA-B	0	62.7072	67.9641
ENSG00000131096	ENSMUSG00000017311	Pyy	PYY	1	72.1649	70
ENSG00000169627	ENSMUSG00000047721	Bola2	BOLA2B	0	49.3421	87.2093
ENSG00000011451	ENSMUSG00000024050	Wiz	WIZ	1	87.3054	76.2552
ENSG00000165757	ENSMUSG00000033960	Jcad	JCAD	1	53.1273	54.697
ENSG00000212899	ENSMUSG00000069722	Krtap3-3	KRTAP3-3	1	84.6939	83.8384
ENSG00000212899	ENSMUSG00000069721	Krtap3-2	KRTAP3-3	1	84.6939	83.8384
ENSG00000105829	ENSMUSG00000032757	Bet1	BET1	1	92.3729	92.3729
ENSG00000113272	ENSMUSG00000011254	Thg1l	THG1L	1	82.2148	82.2148
ENSG00000132207	ENSMUSG00000059772	Slx1b	SLX1A	1	75.6364	77.037
ENSG00000165449	ENSMUSG00000037762	Slc16a9	SLC16A9	1	87.8193	87.9921
ENSG00000160408	ENSMUSG00000026811	St6galnac6	ST6GALNAC6	1	70.5882	79.2793
ENSG00000205531	ENSMUSG00000059119	Nap1l4	NAP1L4	1	94.4	91.7098
ENSG00000124217	ENSMUSG00000074576	Mocs3	MOCS3	1	80.2174	80.2174
ENSG00000123815	ENSMUSG00000003762	Coq8b	COQ8B	1	84.1912	85.9287
ENSG00000113649	ENSMUSG00000024498	Tcerg1	TCERG1	1	97.8142	97.6364
ENSG00000186522	ENSMUSG00000019917	Sept10	SEPT10	1	66.5441	84.7775
ENSG00000043143	ENSMUSG00000020387	Jade2	JADE2	1	90.8873	91.4355
ENSG00000157111	ENSMUSG00000052485	Tmem171	TMEM171	1	74.3827	74.8447
ENSG00000165923	ENSMUSG00000040812	Agbl2	AGBL2	1	76.6075	80.1624
ENSG00000261052	ENSMUSG00000030711	Sult1a1	SULT1A3	1	64.7458	72.6236
ENSG00000169508	ENSMUSG00000051212	Gpr183	GPR183	1	86.9806	87.9552
ENSG00000100626	ENSMUSG00000021130	Galnt16	GALNT16	1	96.0574	96.0574
ENSG00000186787	ENSMUSG00000095659	Spin2g	SPIN2B	0	55.4264	60.5932
ENSG00000186787	ENSMUSG00000096645	Spin2e	SPIN2B	0	56.9767	62.8205
ENSG00000186787	ENSMUSG00000095770	Gm21637	SPIN2B	0	56.5891	61.8644
ENSG00000186787	ENSMUSG00000079566	Spin2d	SPIN2B	0	58.1395	63.5593
ENSG00000186787	ENSMUSG00000095754	Spin2f	SPIN2B	0	59.6899	60.6299
ENSG00000186787	ENSMUSG00000094601	Gm5926	SPIN2B	0	56.5891	61.8644
ENSG00000186787	ENSMUSG00000094115	Spin2-ps6	SPIN2B	0	41.4729	61.4943
ENSG00000129195	ENSMUSG00000020808	Pimreg	PIMREG	1	66.5323	71.4286
ENSG00000125245	ENSMUSG00000050350	Gpr18	GPR18	1	85.8006	85.8006
ENSG00000134882	ENSMUSG00000041765	Ubac2	UBAC2	1	89.2442	88.9855
ENSG00000105855	ENSMUSG00000025321	Itgb8	ITGB8	1	87.2562	87.4837
ENSG00000054148	ENSMUSG00000036504	Phpt1	PHPT1	1	82.4	83.0645
ENSG00000250317	ENSMUSG00000061461	Smim20	SMIM20	1	91.0448	88.4058
ENSG00000006634	ENSMUSG00000002297	Dbf4	DBF4	1	66.3205	67.4208
ENSG00000277586	ENSMUSG00000022055	Nefl	NEFL	1	95.5801	95.5801
ENSG00000134574	ENSMUSG00000002109	Ddb2	DDB2	1	78.4543	77.5463
ENSG00000091490	ENSMUSG00000029189	Sel1l3	SEL1L3	1	86.9258	86.5435
ENSG00000152578	ENSMUSG00000025892	Gria4	GRIA4	1	98.5588	98.5588
ENSG00000177943	ENSMUSG00000026941	Mamdc4	MAMDC4	1	73.0871	67.4513
ENSG00000155495	ENSMUSG00000046180	4930550L24Rik	MAGEC1	0	9.89492	35.3125
ENSG00000142623	ENSMUSG00000025329	Padi1	PADI1	1	76.9231	77.0393
ENSG00000072832	ENSMUSG00000029121	Crmp1	CRMP1	1	96.5015	96.5015
ENSG00000130821	ENSMUSG00000019558	Slc6a8	SLC6A8	1	98.8976	98.125
ENSG00000227877	ENSMUSG00000019933	Mrln	MRLN	1	80.4348	80.4348
ENSG00000105717	ENSMUSG00000031860	Pbx4	PBX4	1	75.1337	74.3386
ENSG00000181803	ENSMUSG00000035932	Olfr750	OR6S1	1	83.0816	83.0816
ENSG00000141756	ENSMUSG00000001555	Fkbp10	FKBP10	1	88.8316	88.9845
ENSG00000120158	ENSMUSG00000024785	Rcl1	RCL1	1	97.0509	97.0509
ENSG00000091622	ENSMUSG00000040543	Pitpnm3	PITPNM3	1	93.9425	93.9425
ENSG00000204033	ENSMUSG00000043418	Lrit2	LRIT2	1	70	71.4025
ENSG00000214274	ENSMUSG00000060615	Ang4	ANG	0	60.5442	61.8056
ENSG00000214274	ENSMUSG00000047894	Ang2	ANG	0	64.6258	65.5172
ENSG00000214274	ENSMUSG00000072115	Ang	ANG	1	72.7891	73.7931
ENSG00000214274	ENSMUSG00000072598	Ang6	ANG	0	55.102	55.102
ENSG00000214274	ENSMUSG00000053961	Ang5	ANG	0	63.2653	64.1379
ENSG00000005249	ENSMUSG00000002997	Prkar2b	PRKAR2B	1	97.1292	97.5962
ENSG00000148602	ENSMUSG00000041044	Lrit1	LRIT1	1	78.9727	78.8462
ENSG00000164325	ENSMUSG00000046082	Tmem174	TMEM174	1	81.4815	81.4815
ENSG00000232434	ENSMUSG00000029419	Gm996	AJM1	1	86.6803	86.8583
ENSG00000251546	ENSMUSG00000093906	Igkv9-129	IGKV1D-39	0	68.3761	68.3761
ENSG00000251546	ENSMUSG00000105630	Gm42543	IGKV1D-39	1	61.5385	61.5385
ENSG00000251546	ENSMUSG00000076523	Igkv15-103	IGKV1D-39	0	74.359	75.6522
ENSG00000251546	ENSMUSG00000094345	Igkv14-126	IGKV1D-39	0	70.0855	70.0855
ENSG00000251546	ENSMUSG00000096490	Igkv10-94	IGKV1D-39	0	71.7949	73.0435
ENSG00000251546	ENSMUSG00000096632	Igkv9-124	IGKV1D-39	0	70.9402	70.9402
ENSG00000251546	ENSMUSG00000095771	Igkv14-111	IGKV1D-39	0	68.3761	68.3761
ENSG00000251546	ENSMUSG00000076512	Igkv9-123	IGKV1D-39	0	69.2308	69.2308
ENSG00000251546	ENSMUSG00000094902	Igkv10-95	IGKV1D-39	0	69.2308	70.4348
ENSG00000251546	ENSMUSG00000094420	Igkv10-96	IGKV1D-39	0	70.0855	71.3043
ENSG00000133107	ENSMUSG00000027748	Trpc4	TRPC4	1	96.4358	97.2279
ENSG00000005381	ENSMUSG00000009350	Mpo	MPO	1	83.2215	86.351
ENSG00000258818	ENSMUSG00000021876	Rnase4	RNASE4	1	83.6735	83.1081
ENSG00000179813	ENSMUSG00000045655	Fam216b	FAM216B	1	53.2374	53.6232
ENSG00000205795	ENSMUSG00000062563	Cys1	CYS1	1	56.3291	61.3793
ENSG00000132950	ENSMUSG00000040123	Zmym5	ZMYM5	0	60.2094	36.6826
ENSG00000250036	ENSMUSG00000093906	Igkv9-129	IGKV1D-37	1	64.1026	64.1026
ENSG00000250036	ENSMUSG00000105630	Gm42543	IGKV1D-37	1	56.4103	56.4103
ENSG00000250036	ENSMUSG00000076523	Igkv15-103	IGKV1D-37	0	70.0855	71.3043
ENSG00000250036	ENSMUSG00000094345	Igkv14-126	IGKV1D-37	0	65.812	65.812
ENSG00000250036	ENSMUSG00000096490	Igkv10-94	IGKV1D-37	0	67.5214	68.6957
ENSG00000250036	ENSMUSG00000096632	Igkv9-124	IGKV1D-37	0	64.9573	64.9573
ENSG00000250036	ENSMUSG00000095771	Igkv14-111	IGKV1D-37	0	64.9573	64.9573
ENSG00000250036	ENSMUSG00000076512	Igkv9-123	IGKV1D-37	0	67.5214	67.5214
ENSG00000250036	ENSMUSG00000094902	Igkv10-95	IGKV1D-37	0	64.9573	66.087
ENSG00000250036	ENSMUSG00000094420	Igkv10-96	IGKV1D-37	0	65.812	66.9565
ENSG00000075303	ENSMUSG00000054099	Slc25a40	SLC25A40	1	81.3609	81.6024
ENSG00000044446	ENSMUSG00000031295	Phka2	PHKA2	1	90.2834	90.2834
ENSG00000283703	ENSMUSG00000098590	Gm1113	VSIG10L2	1	73.4029	72.5515
ENSG00000164088	ENSMUSG00000020253	Ppm1m	PPM1M	0	88.2591	47.1861
ENSG00000046774	ENSMUSG00000046180	4930550L24Rik	MAGEC2	0	31.3673	36.5625
ENSG00000065675	ENSMUSG00000026778	Prkcq	PRKCQ	1	94.7592	94.6252
ENSG00000064309	ENSMUSG00000038119	Cdon	CDON	1	80.1865	82.56
ENSG00000259261	ENSMUSG00000103939	Ighv3-4	IGHV4OR15-8	0	59.8291	59.8291
ENSG00000259261	ENSMUSG00000076676	Ighv12-3	IGHV4OR15-8	0	56.4103	56.4103
ENSG00000259261	ENSMUSG00000076670	Ighv3-5	IGHV4OR15-8	0	59.8291	59.8291
ENSG00000259261	ENSMUSG00000094029	Ighv3-3	IGHV4OR15-8	0	61.5385	62.069
ENSG00000259261	ENSMUSG00000076672	Ighv3-6	IGHV4OR15-8	0	63.2479	63.7931
ENSG00000259261	ENSMUSG00000076674	Ighv3-8	IGHV4OR15-8	0	59.8291	53.4351
ENSG00000259261	ENSMUSG00000093838	Ighv3-1	IGHV4OR15-8	0	60.6838	61.2069
ENSG00000047936	ENSMUSG00000019893	Ros1	ROS1	1	79.804	80.0427
ENSG00000105538	ENSMUSG00000044562	Rasip1	RASIP1	1	91.1734	91.3632
ENSG00000130822	ENSMUSG00000002012	Pnck	PNCK	1	76.7606	95.3353
ENSG00000239975	ENSMUSG00000093906	Igkv9-129	IGKV1D-33	0	57.4074	52.9915
ENSG00000239975	ENSMUSG00000105630	Gm42543	IGKV1D-33	0	55.5556	51.2821
ENSG00000239975	ENSMUSG00000076523	Igkv15-103	IGKV1D-33	0	69.4444	65.2174
ENSG00000239975	ENSMUSG00000094345	Igkv14-126	IGKV1D-33	0	60.1852	55.5556
ENSG00000239975	ENSMUSG00000096490	Igkv10-94	IGKV1D-33	0	67.5926	63.4783
ENSG00000239975	ENSMUSG00000096632	Igkv9-124	IGKV1D-33	0	58.3333	53.8462
ENSG00000239975	ENSMUSG00000095771	Igkv14-111	IGKV1D-33	0	61.1111	56.4103
ENSG00000239975	ENSMUSG00000076512	Igkv9-123	IGKV1D-33	0	57.4074	52.9915
ENSG00000239975	ENSMUSG00000094902	Igkv10-95	IGKV1D-33	0	65.7407	61.7391
ENSG00000239975	ENSMUSG00000094420	Igkv10-96	IGKV1D-33	0	65.7407	61.7391
ENSG00000081177	ENSMUSG00000032705	Exd2	EXD2	1	85.5072	81.6923
ENSG00000197563	ENSMUSG00000056536	Pign	PIGN	1	87.4329	87.4329
ENSG00000086544	ENSMUSG00000003752	Itpkc	ITPKC	1	71.7423	72.2714
ENSG00000137812	ENSMUSG00000027326	Knl1	KNL1	1	55.6362	61.4913
ENSG00000133106	ENSMUSG00000022014	Epsti1	EPSTI1	1	51.2195	66.879
ENSG00000023697	ENSMUSG00000030225	Dera	DERA	1	92.1384	92.1384
ENSG00000148604	ENSMUSG00000021804	Rgr	RGR	1	80.339	81.4433
ENSG00000106992	ENSMUSG00000026817	Ak1	AK1	1	84.7619	84.7619
ENSG00000108960	ENSMUSG00000003948	Mmd	MMD	1	99.1597	99.1597
ENSG00000145868	ENSMUSG00000042211	Fbxo38	FBXO38	1	94.1599	87.7722
ENSG00000184564	ENSMUSG00000045871	Slitrk6	SLITRK6	1	89.1796	89.2857
ENSG00000196664	ENSMUSG00000044583	Tlr7	TLR7	1	80.8389	80.7619
ENSG00000142619	ENSMUSG00000025328	Padi3	PADI3	1	87.1988	87.1988
ENSG00000102226	ENSMUSG00000031066	Usp11	USP11	1	78.5047	82.0847
ENSG00000154099	ENSMUSG00000031831	Dnaaf1	DNAAF1	1	55.8621	63.8801
ENSG00000101916	ENSMUSG00000040522	Tlr8	TLR8	1	69.7828	71.6085
ENSG00000048545	ENSMUSG00000023982	Guca1a	GUCA1A	1	91.5423	91.0891
ENSG00000124785	ENSMUSG00000039114	Nrn1	NRN1	1	73.2143	86.6197
ENSG00000212900	ENSMUSG00000069722	Krtap3-3	KRTAP3-2	1	83.6735	82.8283
ENSG00000212900	ENSMUSG00000069721	Krtap3-2	KRTAP3-2	1	83.6735	82.8283
ENSG00000148335	ENSMUSG00000026857	Ntmt1	NTMT1	1	94.1704	94.1704
ENSG00000186185	ENSMUSG00000051378	Kif18b	KIF18B	1	71.0094	72.542
ENSG00000100815	ENSMUSG00000021188	Trip11	TRIP11	1	82.9207	83.0466
ENSG00000212901	ENSMUSG00000047564	Krtap3-1	KRTAP3-1	1	86.7347	86.7347
ENSG00000072840	ENSMUSG00000029122	Evc	EVC	1	68.0444	67.1642
ENSG00000158865	ENSMUSG00000030769	Slc5a11	SLC5A11	1	86.2222	86.4785
ENSG00000221852	ENSMUSG00000078131	Krtap1-3	KRTAP1-5	1	61.4943	61.8497
ENSG00000221852	ENSMUSG00000049809	Krtap9-3	KRTAP1-5	0	54.5977	69.8529
ENSG00000221852	ENSMUSG00000075567	Krtap1-4	KRTAP1-5	0	58.046	53.7234
ENSG00000221852	ENSMUSG00000047253	Krtap1-5	KRTAP1-5	1	52.2989	74.5902
ENSG00000018280	ENSMUSG00000026177	Slc11a1	SLC11A1	1	86.7273	87.0438
ENSG00000204887	ENSMUSG00000078131	Krtap1-3	KRTAP1-4	0	72.7273	50.8671
ENSG00000204887	ENSMUSG00000049809	Krtap9-3	KRTAP1-4	0	70.2479	62.5
ENSG00000204887	ENSMUSG00000075567	Krtap1-4	KRTAP1-4	0	71.0744	45.7447
ENSG00000204887	ENSMUSG00000047253	Krtap1-5	KRTAP1-4	1	71.0744	70.4918
ENSG00000221880	ENSMUSG00000078131	Krtap1-3	KRTAP1-3	0	68.8623	66.474
ENSG00000221880	ENSMUSG00000049809	Krtap9-3	KRTAP1-3	1	61.6766	75.7353
ENSG00000221880	ENSMUSG00000075567	Krtap1-4	KRTAP1-3	0	65.8683	58.5106
ENSG00000221880	ENSMUSG00000047253	Krtap1-5	KRTAP1-3	0	58.6826	80.3279
ENSG00000130762	ENSMUSG00000029032	Arhgef16	ARHGEF16	1	81.6643	81.2062
ENSG00000130731	ENSMUSG00000025731	Mettl26	METTL26	1	60	60.2941
ENSG00000146592	ENSMUSG00000053007	Creb5	CREB5	1	95.4724	96.8064
ENSG00000181104	ENSMUSG00000048376	F2r	F2R	1	78.8235	77.907
ENSG00000140955	ENSMUSG00000024266	Adad2	ADAD2	1	59.3985	70.41
ENSG00000214732	ENSMUSG00000047150	1700001C19Rik	AL096814.1	0	65.3543	39.5238
ENSG00000126878	ENSMUSG00000001864	Aif1l	AIF1L	1	81.8182	96
ENSG00000164220	ENSMUSG00000021675	F2rl2	F2RL2	1	69.5187	70.4607
ENSG00000165188	ENSMUSG00000063851	Rnf183	RNF183	1	85.9375	86.8421
ENSG00000188133	ENSMUSG00000046593	Tmem215	TMEM215	1	92.3404	92.3404
ENSG00000109016	ENSMUSG00000042569	Dhrs7b	DHRS7B	1	77.2308	77.709
ENSG00000119707	ENSMUSG00000010608	Rbm25	RBM25	1	99.1696	99.7613
ENSG00000164465	ENSMUSG00000019891	Dcbld1	DCBLD1	0	49.9072	53.4791
ENSG00000072415	ENSMUSG00000021112	Mpp5	MPP5	1	96.7407	96.7407
ENSG00000101457	ENSMUSG00000017299	Dnttip1	DNTTIP1	1	96.3526	96.6463
ENSG00000149489	ENSMUSG00000071648	Rom1	ROM1	1	84.3305	84.3305
ENSG00000149136	ENSMUSG00000027067	Ssrp1	SSRP1	1	97.6023	97.7401
ENSG00000157542	ENSMUSG00000043301	Kcnj6	KCNJ6	1	99.2908	98.8235
ENSG00000103168	ENSMUSG00000031832	Taf1c	TAF1C	1	63.6364	66.1483
ENSG00000144406	ENSMUSG00000055567	Unc80	UNC80	1	96.5009	94.528
ENSG00000158042	ENSMUSG00000030879	Mrpl17	MRPL17	1	84.5714	84.0909
